H->ZZ->2e2mu Event list
EventNumber	Mass4l[GeV]	MassErr4l[GeV]	MassZ1[GeV]	MassZ2[GeV]	Mass4lFSR[GeV]	MassErr4lFSR[GeV]	MassZ1FSR[GeV]	MassZ2FSR[GeV]	Mass4lZCont	MassErr4lZCont	MassZ1ZCont	MassZ2ZCont
31566	123.134	1.52963	82.8896	35.0451	123.134	1.52963	82.8896	35.0451	123.577	1.52954	83.3252	35.0451
31598	94.6776	1.68959	63.4312	30.1627	123.86	1.71578	90.5825	30.1627	124.329	1.35334	91.0575	30.1627
35610	122.322	1.70135	89.2369	18.9188	122.322	1.70135	89.2369	18.9188	123.803	1.25812	90.6658	18.9188
35641	120.165	6.2204	84.606	15.298	120.165	6.2204	84.606	15.298	126.767	4.28153	91.056	15.298
35643	124.941	1.8256	91.7815	29.7146	124.941	1.8256	91.7815	29.7146	124.485	1.31101	91.3049	29.7146
35657	124.632	1.67186	83.9622	23.4403	124.632	1.67186	83.9622	23.4403	125.38	1.11284	84.757	23.4403
20409	124.65	3.70683	71.553	21.86	124.65	3.70683	71.553	21.86	125.529	3.68589	72.1911	21.86
20489	125.567	3.46742	84.338	38.9587	125.567	3.46742	84.338	38.9587	132.09	1.69719	90.6568	38.9587
19508	123.797	1.78736	50.4878	44.8743	123.797	1.78736	50.4878	44.8743	123.909	1.78717	50.5895	44.8743
19555	127.464	2.45447	91.7729	12.6191	127.464	2.45447	91.7729	12.6191	126.934	1.83223	91.2666	12.6191
19560	125.782	1.77598	94.5703	30.5297	125.782	1.77598	94.5703	30.5297	123.466	1.35258	92.2447	30.5297
19575	124.348	2.54979	89.8254	19.4031	124.348	2.54979	89.8254	19.4031	125.701	1.47297	90.9833	19.4031
7114	124.274	2.72862	72.7222	31.3649	124.274	2.72862	72.7222	31.3649	124.874	2.72065	73.2761	31.3649
7130	124.648	1.12914	92.118	21.8936	124.648	1.12914	92.118	21.8936	124.126	1.00243	91.59	21.8936
7153	126.032	2.40404	59.3186	19.5365	126.032	2.40404	59.3186	19.5365	126.133	2.40429	59.3982	19.5365
7190	113.371	1.16145	78.2668	26.047	113.371	1.16145	78.2668	26.047	113.523	1.16145	78.4283	26.047
2402	121.843	5.66207	89.0865	15.0845	121.843	5.66207	89.0865	15.0845	123.676	1.23158	91.1456	15.0845
2424	124.702	3.27358	89.9347	23.5012	124.702	3.27358	89.9347	23.5012	125.812	2.1564	91.1062	23.5012
2446	124.946	2.13602	90.3229	23.5603	124.946	2.13602	90.3229	23.5603	125.693	1.55299	91.0493	23.5603
2468	122.987	2.70326	88.7053	17.8443	122.987	2.70326	88.7053	17.8443	125.233	1.6361	90.927	17.8443
63342	120.554	4.10933	87.5034	29.4519	120.554	4.10933	87.5034	29.4519	124.059	2.54413	91.0218	29.4519
63381	123.636	1.32902	91.9425	21.506	123.636	1.32902	91.9425	21.506	123.13	1.03035	91.4575	21.506
63389	122.726	1.63719	94.0668	15.0843	122.726	1.63719	94.0668	15.0843	120.84	1.2254	92.037	15.0843
63391	119.073	4.44902	87.1088	26.034	119.073	4.44902	87.1088	26.034	123.388	1.48968	90.9837	26.034
92987	126.234	1.60969	91.7777	20.8046	126.234	1.60969	91.7777	20.8046	125.812	1.27174	91.3469	20.8046
85916	124.444	1.85417	77.6813	42.7666	124.444	1.85417	77.6813	42.7666	124.881	1.85198	78.154	42.7666
85923	124.248	2.21137	94.8068	24.0572	124.248	2.21137	94.8068	24.0572	121.222	1.48263	91.8481	24.0572
85925	126.523	2.67222	93.4046	29.191	126.523	2.67222	93.4046	29.191	124.526	1.96345	91.4259	29.191
85943	122.366	2.17641	86.9565	25.1043	122.366	2.17641	86.9565	25.1043	125.681	1.42128	90.3837	25.1043
86450	123.95	1.66645	80.1237	18.476	123.95	1.66645	80.1237	18.476	124.279	1.66533	80.4279	18.476
86462	120.701	4.06638	87.6459	15.3359	120.701	4.06638	87.6459	15.3359	123.777	1.32841	91.0548	15.3359
86474	124.923	2.31962	71.7402	43.1366	124.923	2.31962	71.7402	43.1366	125.324	2.31911	72.1778	43.1366
31709	126.297	1.96543	91.7356	22.6305	126.297	1.96543	91.7356	22.6305	125.859	1.46909	91.2835	22.6305
31733	124.442	1.78018	91.2504	28.8886	124.442	1.78018	91.2504	28.8886	124.391	1.22778	91.2017	28.8886
31784	118.784	2.81672	81.8468	32.8431	118.784	2.81672	81.8468	32.8431	120.588	2.79556	83.5749	32.8431
31800	123.348	2.22025	86.9799	23.6219	123.348	2.22025	86.9799	23.6219	126.721	1.58357	90.1567	23.6219
42301	122.049	2.36285	57.7933	57.6063	122.049	2.36285	57.7933	57.6063	122.194	2.36198	57.9603	57.6063
42302	120.793	2.05458	85.3089	16.2026	120.793	2.05458	85.3089	16.2026	122.252	1.54775	86.7051	16.2026
42314	123.765	1.93923	64.8252	37.139	123.765	1.93923	64.8252	37.139	123.914	1.93895	64.957	37.139
42336	121.822	2.12331	89.478	31.0217	121.822	2.12331	89.478	31.0217	123.215	1.39227	90.9312	31.0217
42374	124.091	2.708	90.6787	20.2014	124.091	2.708	90.6787	20.2014	124.569	1.92255	91.1316	20.2014
42391	124.535	1.47558	88.4025	28.2984	124.535	1.47558	88.4025	28.2984	125.913	1.25599	89.7533	28.2984
44127	124.946	2.52594	90.9598	28.1366	124.946	2.52594	90.9598	28.1366	125.15	1.82902	91.1614	28.1366
44144	119.799	1.30373	83.0522	25.7497	119.799	1.30373	83.0522	25.7497	120.074	1.02287	83.3166	25.7497
44186	128.115	1.5711	58.137	36.7885	128.115	1.5711	58.137	36.7885	128.217	1.57096	58.2197	36.7885
44198	124.003	2.28455	68.3298	37.1022	124.003	2.28455	68.3298	37.1022	124.38	2.28384	68.7298	37.1022
35020	122.985	3.73303	89.8716	15.614	122.985	3.73303	89.8716	15.614	124.227	2.03379	91.1152	15.614
35051	121.525	3.73041	86.0935	29.5093	121.525	3.73041	86.0935	29.5093	125.905	2.29664	90.9584	29.5093
35052	122.301	1.1731	87.557	19.9187	122.301	1.1731	87.557	19.9187	122.88	1.01599	88.1379	19.9187
35085	119.278	1.42493	83.1533	33.0623	119.278	1.42493	83.1533	33.0623	119.715	1.26344	83.5952	33.0623
35088	123.068	1.84549	82.1602	29.7649	123.068	1.84549	82.1602	29.7649	123.922	1.83908	83.1983	29.7649
37540	121.883	2.06317	87.8326	26.3021	121.883	2.06317	87.8326	26.3021	124.537	1.49483	90.5501	26.3021
37543	123.51	2.23553	88.4431	14.0325	123.51	2.23553	88.4431	14.0325	126.003	1.43013	90.5495	14.0325
37544	128.025	3.93885	93.408	31.5074	128.025	3.93885	93.408	31.5074	125.881	1.33594	91.2986	31.5074
37583	122.371	2.5854	85.1364	29.4676	122.371	2.5854	85.1364	29.4676	127.235	1.67838	90.3102	29.4676
37591	122.128	4.81191	68.5223	41.6608	122.128	4.81191	68.5223	41.6608	123.49	4.76779	69.5423	41.6608
31356	113.932	2.58234	81.5819	16.638	113.932	2.58234	81.5819	16.638	115.269	2.57032	82.8306	16.638
31364	125.247	2.31629	59.949	47.7301	125.247	2.31629	59.949	47.7301	125.419	2.31571	60.1052	47.7301
31393	125.427	1.37356	90.9036	33.8407	125.427	1.37356	90.9036	33.8407	125.617	0.997412	91.0995	33.8407
36917	118.606	2.05335	80.6062	25.656	118.606	2.05335	80.6062	25.656	119.269	2.05279	81.2411	25.656
36925	116.959	3.04526	60.7649	23.616	116.959	3.04526	60.7649	23.616	117.321	3.03874	61.0691	23.616
36944	126.411	1.13177	90.6143	23.4211	126.411	1.13177	90.6143	23.4211	126.716	0.990999	90.9268	23.4211
36951	123.881	2.24256	83.7754	26.8942	123.881	2.24256	83.7754	26.8942	125.331	1.21643	85.2764	26.8942
37004	115.451	3.20512	80.8606	33.7002	115.451	3.20512	80.8606	33.7002	117.887	3.16646	83.3907	33.7002
37074	123.931	1.49172	88.2455	30.3179	123.931	1.49172	88.2455	30.3179	125.532	1.11939	89.8342	30.3179
37083	135.827	3.89307	91.7294	43.3411	135.827	3.89307	91.7294	43.3411	135.305	1.44811	91.216	43.3411
21204	126.509	2.03909	93.211	21.3977	126.509	2.03909	93.211	21.3977	124.83	1.50513	91.5822	21.3977
21277	124.426	2.3877	87.9158	34.944	124.426	2.3877	87.9158	34.944	127.337	1.35228	90.6723	34.944
21278	124.173	1.4887	62.1104	57.7812	124.173	1.4887	62.1104	57.7812	124.244	1.48868	62.1831	57.7812
24412	117.034	4.10696	91.222	13.8567	117.034	4.10696	91.222	13.8567	117.002	1.01553	91.1891	13.8567
24413	125.055	1.57898	89.191	21.8656	125.055	1.57898	89.191	21.8656	126.343	1.30924	90.4888	21.8656
24433	124.505	1.62761	90.0465	28.5357	124.505	1.62761	90.0465	28.5357	125.315	1.14867	90.9394	28.5357
24439	120.254	1.86387	79.1792	34.541	120.254	1.86387	79.1792	34.541	120.744	1.86357	79.6595	34.541
33117	124.095	3.69077	90.2752	16.5631	124.095	3.69077	90.2752	16.5631	124.987	2.64721	91.1329	16.5631
33136	127.88	1.81974	96.378	28.4614	127.88	1.81974	96.378	28.4614	126.221	1.27539	94.6911	28.4614
33155	116.336	1.85875	81.2639	17.2319	116.336	1.85875	81.2639	17.2319	116.851	1.85735	81.7353	17.2319
36121	125.801	1.28145	91.8669	22.6692	125.801	1.28145	91.8669	22.6692	125.385	1.06201	91.4763	22.6692
36124	127.478	1.61423	60.803	43.9902	127.478	1.61423	60.803	43.9902	127.594	1.61394	60.9549	43.9902
36144	125.909	2.71805	91.5881	27.4547	125.909	2.71805	91.5881	27.4547	125.552	1.80517	91.2266	27.4547
36154	123.471	1.39706	69.2562	28.6448	123.471	1.39706	69.2562	28.6448	123.578	1.39705	69.3659	28.6448
36183	120.302	3.68677	83.8136	25.6028	120.302	3.68677	83.8136	25.6028	126.285	2.17225	90.8558	25.6028
24840	124.193	1.98644	90.2838	26.5924	124.193	1.98644	90.2838	26.5924	124.916	1.39224	91.0294	26.5924
24844	124.694	1.23937	91.7671	23.53	124.694	1.23937	91.7671	23.53	124.328	1.03841	91.4136	23.53
24892	123.965	1.61389	86.1836	27.9703	123.965	1.61389	86.1836	27.9703	124.884	1.25807	87.0468	27.9703
16112	121.764	2.66659	79.7636	29.236	121.764	2.66659	79.7636	29.236	123.033	2.66416	81.1059	29.236
16126	123.206	4.13905	69.7985	22.2236	123.206	4.13905	69.7985	22.2236	124.569	4.09962	71.0818	22.2236
16141	124.826	1.92949	63.713	55.5354	124.826	1.92949	63.713	55.5354	124.97	1.92933	63.8504	55.5354
16156	120.342	2.14161	80.0471	33.8956	120.342	2.14161	80.0471	33.8956	121.057	2.13935	80.7713	33.8956
16162	124.003	2.3284	90.1855	21.2219	124.003	2.3284	90.1855	21.2219	124.902	1.65193	91.0423	21.2219
16166	125.746	1.87655	87.5311	21.3809	125.746	1.87655	87.5311	21.3809	128.274	1.35807	90.0632	21.3809
16168	117.852	3.45161	85.6072	27.6046	117.852	3.45161	85.6072	27.6046	123.052	2.31161	90.797	27.6046
16176	115.421	1.64996	81.3744	25.4651	115.421	1.64996	81.3744	25.4651	115.904	1.64947	81.8405	25.4651
16613	124.587	2.32489	79.8486	31.1559	124.587	2.32489	79.8486	31.1559	125.37	2.31949	80.5573	31.1559
16614	125.759	1.60795	94.0288	26.4322	125.759	1.60795	94.0288	26.4322	123.895	1.19012	92.1962	26.4322
16615	118.186	2.11873	83.0697	31.2813	118.186	2.11873	83.0697	31.2813	119.16	1.37571	83.9627	31.2813
16676	124.926	1.48828	91.2747	27.6608	124.926	1.48828	91.2747	27.6608	124.863	1.1628	91.2131	27.6608
16690	119.945	2.14401	86.9454	27.6722	119.945	2.14401	86.9454	27.6722	123.284	1.17756	90.2543	27.6722
43639	121.767	2.91939	87.917	16.5813	121.767	2.91939	87.917	16.5813	124.897	1.93215	90.8197	16.5813
43656	120.747	3.69452	86.2194	15.2099	120.747	3.69452	86.2194	15.2099	125.254	2.08251	90.9143	15.2099
43661	119.616	2.69456	84.5741	31.0558	119.616	2.69456	84.5741	31.0558	124.981	1.65567	90.3278	31.0558
43684	122.243	2.88984	77.9105	20.0742	122.243	2.88984	77.9105	20.0742	123.134	2.8865	78.7072	20.0742
36520	123.421	1.60143	70.6584	45.4199	123.421	1.60143	70.6584	45.4199	123.581	1.60048	70.8124	45.4199
36534	122.826	2.38681	87.918	33.6365	122.826	2.38681	87.918	33.6365	125.564	1.27095	90.7544	33.6365
36538	124.642	3.42234	91.8632	27.9024	124.642	3.42234	91.8632	27.9024	124.043	2.08325	91.2264	27.9024
36546	123.327	1.67958	71.8553	43.7623	123.327	1.67958	71.8553	43.7623	123.53	1.67862	72.0486	43.7623
36584	124.653	3.0566	88.2102	27.3431	124.653	3.0566	88.2102	27.3431	127.436	2.27646	90.9047	27.3431
36586	124.043	1.43392	91.1942	18.0413	124.043	1.43392	91.1942	18.0413	124.039	1.27219	91.1899	18.0413
15932	123.812	4.71782	86.8857	23.3065	123.812	4.71782	86.8857	23.3065	128.005	1.37487	91.037	23.3065
15945	126.116	1.53641	92.6818	28.9781	126.116	1.53641	92.6818	28.9781	125.053	1.29242	91.6433	28.9781
15951	128.423	4.9815	91.1392	22.7602	128.423	4.9815	91.1392	22.7602	128.475	1.81274	91.1857	22.7602
15956	117.878	4.53321	84.9089	17.3767	117.878	4.53321	84.9089	17.3767	124.911	2.38874	90.8266	17.3767
15966	127.401	2.4971	94.5753	18.8473	127.401	2.4971	94.5753	18.8473	124.409	1.55315	91.7042	18.8473
15986	124.007	2.45595	90.6646	14.2399	124.007	2.45595	90.6646	14.2399	124.477	1.82592	91.117	14.2399
15987	122.195	1.984	93.2054	25.7019	122.195	1.984	93.2054	25.7019	120.532	1.47633	91.5659	25.7019
4117	130.175	3.28394	95.5634	19.9387	130.175	3.28394	95.5634	19.9387	126.005	1.32741	91.5377	19.9387
4128	126.196	1.38229	92.6317	26.4156	126.196	1.38229	92.6317	26.4156	125.252	1.17824	91.7003	26.4156
4190	126.476	3.48538	64.7735	46.263	126.476	3.48538	64.7735	46.263	127.08	3.48097	65.3018	46.263
26024	123.438	2.37989	89.0399	20.1027	123.438	2.37989	89.0399	20.1027	125.365	1.63943	90.8493	20.1027
26026	125.135	1.31424	89.9666	27.83	125.135	1.31424	89.9666	27.83	125.901	1.1287	90.7267	27.83
26041	124.966	2.43757	89.7151	32.8773	124.966	2.43757	89.7151	32.8773	126.182	1.40219	91.0219	32.8773
26054	118.458	3.92017	84.4357	17.8158	118.458	3.92017	84.4357	17.8158	124.523	1.3728	90.8838	17.8158
26086	122.176	3.97537	89.4927	18.3393	122.176	3.97537	89.4927	18.3393	123.849	2.81285	91.0986	18.3393
26097	126.709	3.96423	63.0876	36.0437	126.709	3.96423	63.0876	36.0437	127.371	3.94717	63.5794	36.0437
27815	124.167	1.5691	90.5801	24.6429	124.167	1.5691	90.5801	24.6429	124.605	1.37261	90.9993	24.6429
27835	124.929	3.25533	62.5605	40.0556	124.929	3.25533	62.5605	40.0556	125.234	3.25126	62.7752	40.0556
27877	123.743	2.30554	88.2719	29.9677	123.743	2.30554	88.2719	29.9677	126.09	1.68765	90.8013	29.9677
27881	124.983	3.49916	92.3831	29.3458	124.983	3.49916	92.3831	29.3458	123.87	1.8767	91.2593	29.3458
75054	121.994	2.67081	79.6243	15.4464	121.994	2.67081	79.6243	15.4464	123.035	2.66407	80.5494	15.4464
75055	125.559	1.18234	62.9177	14.2023	125.559	1.18234	62.9177	14.2023	125.559	1.18234	62.9177	14.2023
76609	120.146	3.04264	80.3587	15.3024	120.146	3.04264	80.3587	15.3024	122.377	3.01833	82.8493	15.3024
62540	124.109	2.68782	92.6545	29.0705	124.109	2.68782	92.6545	29.0705	122.773	1.37657	91.3416	29.0705
62545	121.41	2.21739	88.4613	26.6826	121.41	2.21739	88.4613	26.6826	123.818	1.44375	90.6628	26.6826
62585	123.384	1.67365	90.0639	26.3635	123.384	1.67365	90.0639	26.3635	124.242	1.28349	90.8814	26.3635
62591	120.397	2.35489	86.327	29.444	120.397	2.35489	86.327	29.444	124.383	1.34675	90.2398	29.444
62592	121.598	2.38309	85.5229	26.3775	121.598	2.38309	85.5229	26.3775	125.862	1.47995	90.1821	26.3775
31401	124.583	1.86432	88.8934	25.6101	124.583	1.86432	88.8934	25.6101	126.359	1.26265	90.6943	25.6101
31424	130.999	3.8851	68.155	34.2115	130.999	3.8851	68.155	34.2115	131.901	3.88093	68.9611	34.2115
31428	126.195	1.91892	88.4852	29.7791	126.195	1.91892	88.4852	29.7791	128.2	1.50219	90.5187	29.7791
31432	121.951	3.24232	86.9409	16.184	121.951	3.24232	86.9409	16.184	125.721	2.40903	90.8691	16.184
31433	121.798	1.45587	88.2652	15.8318	121.798	1.45587	88.2652	15.8318	123.285	1.08377	89.7264	15.8318
31480	120.492	1.78061	56.6362	37.1777	120.492	1.78061	56.6362	37.1777	120.589	1.78046	56.7225	37.1777
31489	124.255	1.56102	64.3235	39.696	124.255	1.56102	64.3235	39.696	124.324	1.56087	64.3907	39.696
39306	125.477	1.61125	88.6799	24.7834	125.477	1.61125	88.6799	24.7834	127.129	1.31432	90.2723	24.7834
39326	123.224	3.72119	87.7891	30.5156	123.224	3.72119	87.7891	30.5156	126.363	1.57173	91.0092	30.5156
39333	124.552	1.36147	88.5569	26.1999	124.552	1.36147	88.5569	26.1999	125.845	1.18346	89.8722	26.1999
39376	115.356	1.37333	81.1149	19.8652	115.356	1.37333	81.1149	19.8652	115.647	1.37314	81.3919	19.8652
39399	128.203	2.11162	96.406	29.0183	128.203	2.11162	96.406	29.0183	126.029	1.57072	94.1882	29.0183
22101	125.61	1.30277	87.2494	26.7581	125.61	1.30277	87.2494	26.7581	126.399	1.02659	88.0174	26.7581
22134	125.293	1.84812	91.0363	26.9638	125.293	1.84812	91.0363	26.9638	125.417	1.31389	91.1554	26.9638
22142	117.678	2.83432	65.1138	32.9487	117.678	2.83432	65.1138	32.9487	118.062	2.83257	65.5049	32.9487
22149	118.721	3.26992	84.5246	30.2108	118.721	3.26992	84.5246	30.2108	124.891	2.40362	90.6212	30.2108
22166	122.702	1.4728	89.5311	24.0113	122.702	1.4728	89.5311	24.0113	123.821	1.20316	90.6824	24.0113
22177	126.456	1.98611	75.8359	23.9018	126.456	1.98611	75.8359	23.9018	126.782	1.98402	76.1046	23.9018
22181	125.19	3.80273	92.2136	23.8481	125.19	3.80273	92.2136	23.8481	124.208	1.83755	91.2415	23.8481
24321	117.884	3.12252	83.8511	28.165	117.884	3.12252	83.8511	28.165	124.408	1.17117	90.5273	28.165
24331	118.539	1.32987	59.0427	41.2392	118.539	1.32987	59.0427	41.2392	118.621	1.3298	59.1231	41.2392
24400	122.467	1.96339	89.4257	28.4703	122.467	1.96339	89.4257	28.4703	123.875	1.38806	90.8484	28.4703
15707	126.414	1.57674	91.5197	15.8392	126.414	1.57674	91.5197	15.8392	126.173	1.29104	91.2814	15.8392
15735	125.733	3.99778	70.3673	38.0479	125.733	3.99778	70.3673	38.0479	127.044	3.96372	71.6165	38.0479
15745	124.493	1.36917	91.3809	26.3795	124.493	1.36917	91.3809	26.3795	124.364	1.18481	91.2543	26.3795
33535	124.19	1.38378	90.6612	20.2973	124.19	1.38378	90.6612	20.2973	124.54	1.04876	91.0363	20.2973
33599	118.207	1.6879	77.0225	24.9613	118.207	1.6879	77.0225	24.9613	118.548	1.68737	77.3767	24.9613
41215	126.799	2.34773	88.7378	12.0746	126.799	2.34773	88.7378	12.0746	128.972	1.55834	90.8018	12.0746
41254	127.436	2.57002	53.9246	14.7983	127.436	2.57002	53.9246	14.7983	127.567	2.56909	54.0178	14.7983
43356	123.276	2.1887	87.1711	31.693	123.276	2.1887	87.1711	31.693	126.509	1.58003	90.304	31.693
43378	120.268	3.17126	85.3682	20.1028	120.268	3.17126	85.3682	20.1028	125.521	1.28602	90.7366	20.1028
43380	118.317	2.56667	59.7949	49.2357	118.317	2.56667	59.7949	49.2357	118.671	2.56117	60.2658	49.2357
38914	124.762	1.81505	64.6628	25.8286	124.762	1.81505	64.6628	25.8286	124.942	1.81471	64.8618	25.8286
38936	124.504	2.28616	95.3473	26.0462	124.504	2.28616	95.3473	26.0462	121.05	1.70214	91.874	26.0462
38937	124.679	2.33898	92.6845	20.0375	124.679	2.33898	92.6845	20.0375	123.355	1.64977	91.3934	20.0375
7804	126.023	1.47903	91.8767	19.2309	126.023	1.47903	91.8767	19.2309	125.525	1.28651	91.3961	19.2309
7815	116.015	1.30709	84.2202	21.039	116.015	1.30709	84.2202	21.039	116.412	1.09333	84.6035	21.039
7834	126.524	2.38174	90.8285	26.549	126.524	2.38174	90.8285	26.549	126.868	1.36655	91.1292	26.549
18640	123.994	3.38799	88.4034	27.1859	123.994	3.38799	88.4034	27.1859	126.332	1.79583	91.0414	27.1859
18647	121.925	2.16111	87.4183	30.8131	121.925	2.16111	87.4183	30.8131	124.941	1.60241	90.4526	30.8131
18656	123.756	1.15184	86.0586	16.3063	123.756	1.15184	86.0586	16.3063	124.116	0.955376	86.392	16.3063
18658	122.704	1.86981	60.9144	18.8242	122.704	1.86981	60.9144	18.8242	122.802	1.86922	60.9901	18.8242
18675	123.671	1.78162	92.945	17.1979	123.671	1.78162	92.945	17.1979	122.314	1.34393	91.6577	17.1979
18689	123.083	2.21153	89.0065	18.7688	123.083	2.21153	89.0065	18.7688	124.984	1.43849	90.8332	18.7688
7541	120.362	1.91215	53.1722	26.437	120.362	1.91215	53.1722	26.437	120.443	1.91201	53.2672	26.437
7593	114.465	2.52435	80.6685	19.8743	114.465	2.52435	80.6685	19.8743	115.693	2.50968	81.8782	19.8743
2326	126.535	1.9033	87.2124	33.352	126.535	1.9033	87.2124	33.352	129.019	1.38512	89.7168	33.352
2362	120.351	2.49495	84.8733	16.426	120.351	2.49495	84.8733	16.426	123.009	1.83753	87.4779	16.426
2377	124.378	4.13046	92.5232	31.3557	124.378	4.13046	92.5232	31.3557	123.102	1.25621	91.2477	31.3557
2386	113.866	4.19864	79.2498	17.2374	123.475	4.34238	89.7937	17.2374	125.057	1.76437	91.1074	17.2374
68707	121.128	1.53024	81.7418	37.8061	121.128	1.53024	81.7418	37.8061	121.513	1.52858	82.1433	37.8061
68712	115.508	3.48305	77.3709	32.7596	115.508	3.48305	77.3709	32.7596	117.132	3.45385	78.8562	32.7596
68732	120.79	1.61723	87.9784	31.8073	120.79	1.61723	87.9784	31.8073	122.799	1.17241	90.0724	31.8073
68734	122.23	3.57986	53.0126	17.3089	122.23	3.57986	53.0126	17.3089	122.584	3.57536	53.2989	17.3089
68756	123.41	1.57231	91.2243	21.5832	123.41	1.57231	91.2243	21.5832	123.383	1.22542	91.1971	21.5832
92801	125.2	2.02783	91.228	25.7468	125.2	2.02783	91.228	25.7468	125.168	1.35961	91.1945	25.7468
92828	122.341	1.86705	51.1833	29.5456	122.341	1.86705	51.1833	29.5456	122.453	1.86662	51.2833	29.5456
92832	125.057	3.21818	88.3727	18.0735	125.057	3.21818	88.3727	18.0735	127.85	1.73094	90.9413	18.0735
92840	118.637	2.8323	86.0025	18.7222	118.637	2.8323	86.0025	18.7222	123.331	2.01725	90.5913	18.7222
92858	126.637	1.90293	93.0462	30.0252	126.637	1.90293	93.0462	30.0252	125.144	1.22955	91.5593	30.0252
92861	126	2.49103	87.6677	25.207	126	2.49103	87.6677	25.207	128.892	1.79682	90.7564	25.207
92865	116.831	2.12721	85.3334	19.73	116.831	2.12721	85.3334	19.73	118.583	1.57782	87.0604	19.73
92869	121.082	2.55081	87.3059	20.4598	121.082	2.55081	87.3059	20.4598	124.518	1.5629	90.5665	20.4598
92899	122.307	1.71326	87.8694	22.8441	122.307	1.71326	87.8694	22.8441	124.468	1.19167	90.0345	22.8441
92900	126.757	2.27134	93.3628	15.1554	126.757	2.27134	93.3628	15.1554	124.855	1.7625	91.5519	15.1554
24960	123.626	2.70893	96.979	14.7638	123.626	2.70893	96.979	14.7638	118.641	1.47134	91.9115	14.7638
24979	123.054	3.10402	83.9026	35.2286	123.054	3.10402	83.9026	35.2286	129.625	2.27314	90.3862	35.2286
24987	123.082	3.00119	90.8367	21.4934	123.082	3.00119	90.8367	21.4934	123.433	1.62664	91.1525	21.4934
12833	119.341	2.43161	74.8182	35.1	119.341	2.43161	74.8182	35.1	119.836	2.42904	75.3093	35.1
12840	121.894	2.75246	88.7793	20.3361	121.894	2.75246	88.7793	20.3361	123.955	1.24284	90.9769	20.3361
12886	124.281	1.85894	91.0109	28.2806	124.281	1.85894	91.0109	28.2806	124.42	1.24317	91.1558	28.2806
28931	122.381	3.3084	84.283	29.7263	122.381	3.3084	84.283	29.7263	129.009	2.15461	90.5144	29.7263
67508	121.562	1.53419	82.6396	27.9655	121.562	1.53419	82.6396	27.9655	122	1.53314	83.0457	27.9655
67564	124.116	2.1489	87.294	20.1847	124.116	2.1489	87.294	20.1847	127.035	1.2795	90.5938	20.1847
67590	124.841	1.77069	91.0514	22.961	124.841	1.77069	91.0514	22.961	124.95	1.244	91.158	22.961
67600	124.502	2.30253	71.2378	25.0476	124.502	2.30253	71.2378	25.0476	124.886	2.30144	71.5869	25.0476
87326	123.025	3.0529	90.6737	23.0271	123.025	3.0529	90.6737	23.0271	123.542	1.59436	91.1375	23.0271
87349	124.398	2.73573	90.2791	13.4547	124.398	2.73573	90.2791	13.4547	125.236	1.80209	91.0945	13.4547
87369	125.601	2.12363	90.7302	28.4499	125.601	2.12363	90.7302	28.4499	125.976	1.59762	91.1167	28.4499
87380	125.594	3.4643	93.0676	28.9814	125.594	3.4643	93.0676	28.9814	123.883	1.61524	91.3051	28.9814
401	120.668	5.41856	91.1178	19.011	120.668	5.41856	91.1178	19.011	120.746	1.69915	91.1852	19.011
403	118.085	1.82917	71.4719	13.54	118.085	1.82917	71.4719	13.54	118.314	1.82833	71.6691	13.54
405	121.575	3.78228	83.0379	13.8424	121.575	3.78228	83.0379	13.8424	128.812	2.60885	90.7394	13.8424
411	118.755	1.72056	84.2361	33.3567	118.755	1.72056	84.2361	33.3567	119.548	1.32191	85.0356	33.3567
434	122.827	2.05107	92.5163	26.6571	122.827	2.05107	92.5163	26.6571	121.712	1.55241	91.4168	26.6571
436	125.791	2.02291	91.7274	33.2773	125.791	2.02291	91.7274	33.2773	125.342	1.05233	91.278	33.2773
460	125.546	3.98095	83.6661	28.8282	125.546	3.98095	83.6661	28.8282	133.633	2.13854	90.5671	28.8282
480	124.573	2.56477	86.5935	35.7796	124.573	2.56477	86.5935	35.7796	128.476	1.81168	90.6018	35.7796
488	123.935	1.26799	79.7843	22.3825	123.935	1.26799	79.7843	22.3825	124.138	1.26782	80.0123	22.3825
67633	125.395	2.33582	92.0922	31.7162	125.395	2.33582	92.0922	31.7162	124.591	1.44266	91.321	31.7162
67641	124.324	2.84594	72.4294	48.3558	124.324	2.84594	72.4294	48.3558	124.99	2.8368	73.039	48.3558
67642	125.605	1.0981	99.6906	12.1677	125.605	1.0981	99.6906	12.1677	125.343	0.881211	99.4355	12.1677
67697	125.815	2.66847	91.1868	27.9159	125.815	2.66847	91.1868	27.9159	125.816	1.83615	91.1875	27.9159
68586	122.853	4.05516	86.2215	35.5157	122.853	4.05516	86.2215	35.5157	127.843	1.56667	90.9269	35.5157
98214	127.232	2.25093	93.6683	24.4779	127.232	2.25093	93.6683	24.4779	125.047	1.50648	91.6589	24.4779
98225	121.211	2.19405	96.278	14.7114	121.211	2.19405	96.278	14.7114	117.542	1.51512	92.4729	14.7114
98245	121.533	2.89174	87.039	12.8014	121.533	2.89174	87.039	12.8014	125.38	1.48369	90.7624	12.8014
98253	125.971	2.35482	93.8726	16.0537	125.971	2.35482	93.8726	16.0537	123.51	1.50163	91.6306	16.0537
