H->ZZ->2e2mu+2mu2e Event list
EventNumber	Mass4l[GeV]	MassErr4l[GeV]	MassZ1[GeV]	MassZ2[GeV]	Mass4lFSR[GeV]	MassErr4lFSR[GeV]	MassZ1FSR[GeV]	MassZ2FSR[GeV]	Mass4lZCont	MassErr4lZCont	MassZ1ZCont	MassZ2ZCont
30028	126.328	2.24014	69.5955	51.5425	126.328	2.24014	69.5955	51.5425	126.537	2.24007	69.8114	51.5425
30031	121.969	1.89692	85.8339	18.605	121.969	1.89692	85.8339	18.605	123.378	1.40932	87.1857	18.605
30036	125.374	1.38889	79.9038	35.5626	125.374	1.38889	79.9038	35.5626	125.607	1.38883	80.1294	35.5626
30038	122.76	3.05708	63.1136	31.3524	122.76	3.05708	63.1136	31.3524	122.844	3.05766	63.1838	31.3524
30043	126.7	2.68258	93.7756	28.4642	126.7	2.68258	93.7756	28.4642	124.434	1.63771	91.4464	28.4642
30061	124.972	1.64256	89.4622	32.9251	124.972	1.64256	89.4622	32.9251	126.174	1.3466	90.6743	32.9251
30115	125.27	2.08049	91.144	28.7148	125.27	2.08049	91.144	28.7148	125.308	1.39467	91.1803	28.7148
30158	124.684	2.44368	94.1406	19.8182	124.684	2.44368	94.1406	19.8182	122.019	1.69405	91.7487	19.8182
30168	127.474	4.87499	91.9183	28.5283	127.474	4.87499	91.9183	28.5283	126.736	3.32566	91.2132	28.5283
30201	124.291	1.99534	91.1738	15.5422	124.291	1.99534	91.1738	15.5422	124.303	1.44832	91.1847	15.5422
30203	123.627	2.42991	89.5041	12.1439	123.627	2.42991	89.5041	12.1439	124.946	1.3274	91.0277	12.1439
30214	115.088	2.27555	77.9644	35.4436	115.088	2.27555	77.9644	35.4436	115.321	2.27567	78.1958	35.4436
30236	123.302	2.08803	87.004	20.4108	123.302	2.08803	87.004	20.4108	126	1.53236	89.5456	20.4108
30242	124.005	2.10967	92.0103	30.0913	124.005	2.10967	92.0103	30.0913	123.309	1.59851	91.3336	30.0913
30288	120.641	2.75741	87.9702	13.1224	120.641	2.75741	87.9702	13.1224	123.573	1.85266	90.8176	13.1224
30313	125.201	2.28946	89.1803	27.4617	125.201	2.28946	89.1803	27.4617	126.993	1.54513	90.8363	27.4617
30315	118.867	3.33237	53.4074	13.8449	118.867	3.33237	53.4074	13.8449	118.867	3.33237	53.4074	13.8449
30337	121.524	3.51111	86.5132	25.6794	121.524	3.51111	86.5132	25.6794	126.332	1.96177	90.7903	25.6794
30371	124.018	1.39598	85.8285	30.2915	124.018	1.39598	85.8285	30.2915	124.632	1.16948	86.418	30.2915
30372	124.028	4.12075	91.3327	14.2512	124.028	4.12075	91.3327	14.2512	123.875	1.96682	91.1956	14.2512
30373	124.803	4.98047	94.0787	15.7244	124.803	4.98047	94.0787	15.7244	121.632	2.92294	91.3105	15.7244
30378	110.695	1.73518	73.4431	15.9869	122.93	2.0313	85.8462	15.9869	124.507	1.57412	87.2884	15.9869
30425	123.354	2.94171	92.2433	17.0502	123.354	2.94171	92.2433	17.0502	122.477	1.16262	91.2589	17.0502
30427	123.586	2.24633	85.2676	34.9066	123.586	2.24633	85.2676	34.9066	124.11	2.10342	85.7856	34.9066
30434	126.197	2.01149	91.9924	27.249	126.197	2.01149	91.9924	27.249	125.545	1.61698	91.3526	27.249
30438	119.709	2.86692	88.5742	25.6978	119.709	2.86692	88.5742	25.6978	121.48	2.70133	90.3186	25.6978
30440	124.218	2.18441	82.358	26.5625	124.218	2.18441	82.358	26.5625	125.341	2.1779	83.55	26.5625
30469	120.887	2.12246	91.2393	21.3047	120.887	2.12246	91.2393	21.3047	120.845	1.78444	91.1987	21.3047
30482	125.048	3.01887	91.1256	15.0235	125.048	3.01887	91.1256	15.0235	125.108	2.15394	91.182	15.0235
30488	127.371	1.51313	80.5567	33.5296	127.371	1.51313	80.5567	33.5296	127.612	1.51302	80.7959	33.5296
30489	124.902	2.7564	76.7272	34.3482	124.902	2.7564	76.7272	34.3482	125.874	2.74123	77.7394	34.3482
30492	104.122	3.16025	62.9346	36.3014	104.122	3.16025	62.9346	36.3014	104.731	3.14502	63.5703	36.3014
30495	125.843	3.17488	65.9184	36.9948	125.843	3.17488	65.9184	36.9948	125.999	3.17487	66.0447	36.9948
31013	124.4	1.86922	90.1171	24.5695	124.4	1.86922	90.1171	24.5695	125.231	1.41678	90.92	24.5695
31021	121.956	1.53363	84.7625	23.1604	121.956	1.53363	84.7625	23.1604	122.498	1.18396	85.2765	23.1604
31038	123.752	2.82113	90.7571	29.8436	123.752	2.82113	90.7571	29.8436	124.122	2.28552	91.1359	29.8436
31042	123.716	1.44844	88.2629	15.1946	123.716	1.44844	88.2629	15.1946	124.788	1.23762	89.2939	15.1946
31056	131.152	7.28795	100.025	27.0085	131.152	7.28795	100.025	27.0085	131.152	7.28795	100.025	27.0085
31083	122.481	1.57332	68.7639	26.4537	122.481	1.57332	68.7639	26.4537	122.604	1.5731	68.876	26.4537
31087	123.118	1.98586	87.1093	19.8095	123.118	1.98586	87.1093	19.8095	125.567	1.50746	89.4238	19.8095
31092	117.848	1.84403	71.556	35.9376	117.848	1.84403	71.556	35.9376	117.992	1.84399	71.7033	35.9376
41402	122.285	1.60531	89.1777	20.8463	122.285	1.60531	89.1777	20.8463	123.712	1.26488	90.4992	20.8463
41421	121.473	3.14594	88.074	18.3873	121.473	3.14594	88.074	18.3873	124.522	1.42254	90.9074	18.3873
41431	125.406	1.53353	92.6383	20.5245	125.406	1.53353	92.6383	20.5245	124.439	1.17224	91.6591	20.5245
41439	124.054	2.7516	62.5037	50.5195	124.054	2.7516	62.5037	50.5195	124.333	2.75139	62.7905	50.5195
41461	123.228	2.91074	90.9066	14.8106	123.228	2.91074	90.9066	14.8106	123.511	1.76726	91.1574	14.8106
41465	118.611	2.23782	87.0891	25.3821	118.611	2.23782	87.0891	25.3821	121.976	1.59359	90.3986	25.3821
41471	126.999	1.98371	92.2708	24.2243	126.999	1.98371	92.2708	24.2243	126.16	1.56883	91.4286	24.2243
41475	112.246	2.87329	78.5648	19.8722	112.246	2.87329	78.5648	19.8722	113.483	2.86607	79.7955	19.8722
41491	122.183	2.23279	94.8635	21.3608	122.183	2.23279	94.8635	21.3608	119.149	1.7043	91.886	21.3608
41498	117.871	1.5053	82.5648	33.1793	117.871	1.5053	82.5648	33.1793	118.223	1.50504	82.9097	33.1793
36315	121.58	3.70178	54.9855	51.1762	121.58	3.70178	54.9855	51.1762	121.58	3.70178	54.9855	51.1762
36320	122.293	1.63755	88.7048	23.1064	122.293	1.63755	88.7048	23.1064	124.018	1.22153	90.3993	23.1064
36344	125.112	1.74279	90.8351	25.5181	125.112	1.74279	90.8351	25.5181	125.394	1.31118	91.1048	25.5181
36385	122.347	1.46511	88.3493	28.5381	122.347	1.46511	88.3493	28.5381	123.861	1.21537	89.8394	28.5381
24614	107.249	6.00784	79.9256	12.0229	107.249	6.00784	79.9256	12.0229	119.392	5.59714	90.8779	12.0229
24630	124.092	2.28006	92.3288	16.5237	124.092	2.28006	92.3288	16.5237	123.101	1.73416	91.373	16.5237
24631	119.296	2.72171	90.0168	23.9303	119.296	2.72171	90.0168	23.9303	120.264	2.27233	91.0237	23.9303
24642	124.937	2.37331	80.796	43.546	124.937	2.37331	80.796	43.546	125.591	2.37276	81.4455	43.546
24662	125.345	5.80209	89.0723	21.7156	125.345	5.80209	89.0723	21.7156	127.826	1.92077	91.1189	21.7156
24681	123.988	1.65973	86.737	36.9454	123.988	1.65973	86.737	36.9454	125.012	1.37017	87.7718	36.9454
24683	124.482	2.99658	92.1426	21.0446	124.482	2.99658	92.1426	21.0446	123.717	2.72191	91.4025	21.0446
24690	128.303	1.63699	73.8825	52.8142	128.303	1.63699	73.8825	52.8142	128.474	1.63694	74.0555	52.8142
24691	126.739	2.45194	93.3729	17.7127	126.739	2.45194	93.3729	17.7127	124.69	1.62093	91.5209	17.7127
24699	123.257	2.38738	90.2303	32.3289	123.257	2.38738	90.2303	32.3289	124.012	2.02695	90.9722	32.3289
17104	122.391	2.33503	88.1193	31.7713	122.391	2.33503	88.1193	31.7713	125.024	1.73821	90.7427	31.7713
17111	126.703	3.66466	85.2627	37.0078	126.703	3.66466	85.2627	37.0078	132.524	2.36552	90.5803	37.0078
17116	124.817	2.04368	91.544	27.784	124.817	2.04368	91.544	27.784	124.512	1.43683	91.2526	27.784
17117	127.538	3.00845	74.0594	38.7593	127.538	3.00845	74.0594	38.7593	127.743	3.00597	74.2307	38.7593
17158	126.793	1.92977	93.193	13.3788	126.793	1.92977	93.193	13.3788	125.178	1.4512	91.6488	13.3788
17168	124.396	1.91256	91.4032	17.107	124.396	1.91256	91.4032	17.107	124.216	1.40531	91.234	17.107
17182	125.822	1.67926	89.3338	27.913	125.822	1.67926	89.3338	27.913	127.204	1.31711	90.6963	27.913
17185	132.197	2.99635	91.5226	21.0076	132.197	2.99635	91.5226	21.0076	131.88	2.41996	91.2328	21.0076
17193	125.236	3.25112	71.1994	34.8257	125.236	3.25112	71.1994	34.8257	125.587	3.24814	71.4493	34.8257
9410	122.453	2.51945	87.8502	29.8732	122.453	2.51945	87.8502	29.8732	125.318	1.27165	90.7955	29.8732
9430	125.754	1.76186	55.3466	45.5318	125.754	1.76186	55.3466	45.5318	125.858	1.76168	55.4362	45.5318
9438	124.401	1.15221	90.3706	25.4839	124.401	1.15221	90.3706	25.4839	124.85	0.88917	90.8343	25.4839
9450	123.737	3.20566	91.7336	23.2964	123.737	3.20566	91.7336	23.2964	123.235	2.09506	91.2272	23.2964
9461	121.744	2.55464	90.8884	20.6932	121.744	2.55464	90.8884	20.6932	122.025	1.7387	91.1495	20.6932
9478	126.689	3.13796	91.9961	14.5915	126.689	3.13796	91.9961	14.5915	126.038	2.87104	91.3756	14.5915
9480	122.654	5.59851	88.7408	33.293	122.654	5.59851	88.7408	33.293	125.156	1.90127	91.1203	33.293
9481	123.103	2.22418	89.491	24.5441	123.103	2.22418	89.491	24.5441	124.287	2.04136	90.6702	24.5441
9485	129.015	4.0331	95.6055	18.0671	129.015	4.0331	95.6055	18.0671	124.486	1.36865	91.4416	18.0671
25509	128.876	2.4408	66.1244	41.3322	128.876	2.4408	66.1244	41.3322	128.948	2.44116	66.187	41.3322
25513	101.53	1.43919	70.7136	27.1119	101.53	1.43919	70.7136	27.1119	101.687	1.43911	70.8672	27.1119
25526	120.934	2.4167	58.5713	42.9133	120.934	2.4167	58.5713	42.9133	121.11	2.4164	58.7344	42.9133
25528	126.42	1.55936	92.6756	25.9222	126.42	1.55936	92.6756	25.9222	125.334	1.22725	91.608	25.9222
25537	125.154	2.71009	84.0136	40.5127	125.154	2.71009	84.0136	40.5127	125.789	2.49307	84.6413	40.5127
25542	123.815	2.18064	90.6572	22.3771	123.815	2.18064	90.6572	22.3771	124.28	1.56032	91.1014	22.3771
25552	124.998	1.25644	82.6881	23.1757	124.998	1.25644	82.6881	23.1757	125.287	1.25633	82.9856	23.1757
25555	126.66	1.51552	92.7383	29.1894	126.66	1.51552	92.7383	29.1894	125.555	1.22586	91.6954	29.1894
25561	119.706	2.53958	87.929	21.2178	119.706	2.53958	87.929	21.2178	121.503	2.33755	89.6886	21.2178
25562	122.075	2.01399	68.7442	40.9776	122.075	2.01399	68.7442	40.9776	122.324	2.0132	68.9687	40.9776
25567	126.327	1.84481	88.8761	31.3567	126.327	1.84481	88.8761	31.3567	127.987	1.5028	90.4884	31.3567
2701	126.58	2.24083	61.8318	52.1983	126.58	2.24083	61.8318	52.1983	126.715	2.24061	61.9786	52.1983
2722	123.645	2.72081	81.0636	17.5665	123.645	2.72081	81.0636	17.5665	124.963	2.7201	82.481	17.5665
2780	125.78	2.44559	87.5357	26.5107	125.78	2.44559	87.5357	26.5107	128.435	2.03217	90.2655	26.5107
66504	116.133	2.2149	84.8539	25.4643	116.133	2.2149	84.8539	25.4643	118.198	1.63314	87.0707	25.4643
66579	127.763	3.2406	91.4833	25.3007	127.763	3.2406	91.4833	25.3007	127.531	2.99864	91.2571	25.3007
66587	126.737	1.7563	90.5634	31.2258	126.737	1.7563	90.5634	31.2258	127.195	1.13043	91.0487	31.2258
66598	121.286	1.68455	81.719	23.7589	121.286	1.68455	81.719	23.7589	121.756	1.68182	82.1687	23.7589
76513	125.124	2.53709	55.2387	37.0935	125.124	2.53709	55.2387	37.0935	125.224	2.53707	55.3285	37.0935
76520	123.454	3.20287	88.7162	23.6409	123.454	3.20287	88.7162	23.6409	125.886	1.51956	90.9714	23.6409
76529	122.335	1.95152	84.5498	26.1498	122.335	1.95152	84.5498	26.1498	123.105	1.64487	85.2966	26.1498
76533	124.921	2.08929	88.3922	29.8995	124.921	2.08929	88.3922	29.8995	127.08	1.54424	90.4049	29.8995
76537	118.452	1.57431	76.8286	28.7402	118.452	1.57431	76.8286	28.7402	118.72	1.5738	77.0799	28.7402
76543	125.711	1.47083	91.209	13.7593	125.711	1.47083	91.209	13.7593	125.697	0.957616	91.1928	13.7593
76544	123.816	1.56391	89.7521	15.685	123.816	1.56391	89.7521	15.685	124.848	1.17907	90.6995	15.685
76578	126.504	2.35822	92.4642	25.9366	126.504	2.35822	92.4642	25.9366	125.513	2.06998	91.494	25.9366
32621	123.158	2.40232	84.9729	18.5272	123.158	2.40232	84.9729	18.5272	125.309	1.77014	87.0548	18.5272
32641	121.566	1.77821	88.8325	31.2632	121.566	1.77821	88.8325	31.2632	123.033	1.57068	90.2927	31.2632
39602	123.729	1.93746	87.701	33.6928	123.729	1.93746	87.701	33.6928	126.34	1.43723	90.3247	33.6928
39611	124.511	2.42616	55.2478	48.3133	124.511	2.42616	55.2478	48.3133	124.511	2.42616	55.2478	48.3133
39613	124.872	2.02844	75.4996	45.2929	124.872	2.02844	75.4996	45.2929	125.161	2.02797	75.7741	45.2929
39621	124.338	2.50454	92.7535	18.6112	124.338	2.50454	92.7535	18.6112	122.935	1.82653	91.3794	18.6112
39624	114.183	2.02306	81.368	12.2666	114.183	2.02306	81.368	12.2666	114.517	2.02365	81.6871	12.2666
39632	125.47	2.25592	68.5001	55.8214	125.47	2.25592	68.5001	55.8214	125.75	2.25477	68.7837	55.8214
39639	121.588	2.58695	88.1464	28.9924	121.588	2.58695	88.1464	28.9924	124.301	1.57615	90.8227	28.9924
21672	116.134	2.24565	90.6272	21.8065	116.134	2.24565	90.6272	21.8065	116.615	1.33384	91.1105	21.8065
21675	125.926	2.06535	64.184	31.554	125.926	2.06535	64.184	31.554	126.02	2.06488	64.2515	31.554
21679	128.238	2.88104	92.647	32.9756	128.238	2.88104	92.647	32.9756	126.949	2.16261	91.3919	32.9756
21687	122.187	2.12229	86.9023	20.8116	122.187	2.12229	86.9023	20.8116	125.255	1.52952	89.9449	20.8116
21690	126.199	2.15793	83.6123	32.1067	126.199	2.15793	83.6123	32.1067	126.865	1.86452	84.2562	32.1067
21699	129.698	2.66832	73.7268	54.6811	129.698	2.66832	73.7268	54.6811	130.05	2.66618	74.076	54.6811
21704	124.83	1.78702	75.254	48.5741	124.83	1.78702	75.254	48.5741	125.103	1.78699	75.5328	48.5741
21730	126.205	3.39358	74.4964	48.672	126.205	3.39358	74.4964	48.672	127.378	3.38627	75.7065	48.672
21735	122.134	2.39368	52.5577	41.3885	122.134	2.39368	52.5577	41.3885	122.134	2.39368	52.5577	41.3885
21742	123.846	2.78303	73.495	34.395	123.846	2.78303	73.495	34.395	124	2.78401	73.6277	34.395
21744	120.915	3.3239	81.9565	32.7936	120.915	3.3239	81.9565	32.7936	121.209	3.32404	82.2565	32.7936
21752	118.774	3.69738	88.6211	29.2799	118.774	3.69738	88.6211	29.2799	120.827	3.42131	90.6679	29.2799
21761	120.555	2.15975	60.805	50.7466	120.555	2.15975	60.805	50.7466	120.719	2.15959	60.9569	50.7466
21763	122.371	1.8931	74.2205	42.9675	122.371	1.8931	74.2205	42.9675	122.548	1.89235	74.3902	42.9675
21770	122.891	1.90429	89.7107	24.2138	122.891	1.90429	89.7107	24.2138	124.053	1.46359	90.8479	24.2138
21785	124.235	2.21011	87.1987	27.9588	124.235	2.21011	87.1987	27.9588	127.537	1.4674	90.32	27.9588
21799	107.764	1.3211	60.9034	40.1036	107.764	1.3211	60.9034	40.1036	107.841	1.32098	60.9791	40.1036
21800	124.369	2.50797	90.451	22.2021	124.369	2.50797	90.451	22.2021	125.071	1.40703	91.0882	22.2021
16913	111.357	1.98826	79.404	26.9971	123.647	2.06249	90.3617	26.9971	124.327	1.56163	91.0224	26.9971
16938	116.753	2.38073	84.7734	23.4492	116.753	2.38073	84.7734	23.4492	119.094	1.21232	87.0825	23.4492
16967	124.87	3.17065	92.585	24.9592	124.87	3.17065	92.585	24.9592	123.601	2.11834	91.2924	24.9592
16980	103.942	1.47392	72.6706	29.1063	103.942	1.47392	72.6706	29.1063	104.159	1.47327	72.9021	29.1063
16981	121.029	1.63409	89.5101	22.9163	121.029	1.63409	89.5101	22.9163	122.19	1.40642	90.6466	22.9163
18001	118.154	2.91411	84.641	30.8243	118.154	2.91411	84.641	30.8243	119.234	2.63163	85.7375	30.8243
18012	124.553	1.76981	88.8687	28.7744	124.553	1.76981	88.8687	28.7744	126.27	1.20899	90.5325	28.7744
18045	125.473	1.92962	91.661	32.8065	125.473	1.92962	91.661	32.8065	125.081	1.32455	91.2752	32.8065
18051	121.944	2.19064	89.927	27.644	121.944	2.19064	89.927	27.644	122.98	1.64996	90.9323	27.644
18054	125.146	1.89857	50.6089	45.2138	125.146	1.89857	50.6089	45.2138	125.146	1.89857	50.6089	45.2138
18089	121.041	2.42774	87.1334	32.2361	121.041	2.42774	87.1334	32.2361	124.434	1.53884	90.6302	32.2361
18123	125.79	2.11639	95.677	19.4532	125.79	2.11639	95.677	19.4532	122.851	1.36031	92.9385	19.4532
18154	107.921	2.19156	73.799	23.4345	107.921	2.19156	73.799	23.4345	108.431	2.18981	74.3207	23.4345
18162	124.919	2.15727	94.5261	27.0712	124.919	2.15727	94.5261	27.0712	122.314	1.44407	91.7802	27.0712
18163	125.99	2.25209	90.6419	32.1708	125.99	2.25209	90.6419	32.1708	126.434	1.88484	91.0839	32.1708
18187	123.043	2.33638	90.8931	26.4977	123.043	2.33638	90.8931	26.4977	123.258	2.10545	91.1125	26.4977
18190	118.086	1.87466	84.7457	31.2028	118.086	1.87466	84.7457	31.2028	119.245	1.37696	85.9214	31.2028
18192	123.619	1.55324	91.599	15.8716	123.619	1.55324	91.599	15.8716	123.313	1.20667	91.3007	15.8716
6	118.681	2.16956	84.8725	25.4926	125.1	2.13429	90.9641	25.4926	125.287	1.64212	91.1412	25.4926
40	127.332	1.86098	87.9248	32.2566	127.332	1.86098	87.9248	32.2566	129.674	1.38207	90.3637	32.2566
49	125.677	3.08668	70.1404	47.5424	125.677	3.08668	70.1404	47.5424	126.55	3.0722	71.1401	47.5424
55	121.995	1.9242	84.7076	21.5828	121.995	1.9242	84.7076	21.5828	122.931	1.34321	85.55	21.5828
59	125.03	1.52013	74.9013	16.2333	125.03	1.52013	74.9013	16.2333	125.205	1.52009	75.1049	16.2333
72	117.35	3.82433	83.1867	30.1107	117.35	3.82433	83.1867	30.1107	125.402	2.07519	90.5675	30.1107
76308	115.821	2.30565	76.9713	12.2235	115.821	2.30565	76.9713	12.2235	116.229	2.30407	77.3623	12.2235
76310	121.991	1.34011	56.9321	37.2576	121.991	1.34011	56.9321	37.2576	121.991	1.34011	56.9321	37.2576
76328	106.408	3.61724	60.8864	34.4221	106.408	3.61724	60.8864	34.4221	106.489	3.61777	60.9621	34.4221
76354	125.129	1.83134	67.9392	42.1191	125.928	1.83573	68.7243	42.1191	126.048	1.83574	68.8366	42.1191
76356	124.427	2.62811	82.2633	33.3522	124.427	2.62811	82.2633	33.3522	125.079	2.62829	82.888	33.3522
76365	117.375	2.73216	78.9248	32.6506	117.375	2.73216	78.9248	32.6506	118.551	2.72443	80.1204	32.6506
76367	124.679	2.04764	89.4882	32.8476	124.679	2.04764	89.4882	32.8476	126.038	1.5371	90.8859	32.8476
76391	125.28	2.12617	90.4074	30.9414	125.28	2.12617	90.4074	30.9414	125.915	1.79643	91.0355	30.9414
63902	124.266	2.17352	80.0629	28.0255	124.266	2.17352	80.0629	28.0255	124.953	2.17206	80.7025	28.0255
63918	123.797	2.97822	61.1816	21.6203	123.797	2.97822	61.1816	21.6203	123.895	2.979	61.2566	21.6203
63923	125.189	1.90137	91.3102	27.2212	125.189	1.90137	91.3102	27.2212	125.091	1.38817	91.2152	27.2212
63931	121.843	1.67146	89.7873	24.8944	121.843	1.67146	89.7873	24.8944	122.888	1.32687	90.792	24.8944
63961	112.9	2.22654	92.5955	13.0991	112.9	2.22654	92.5955	13.0991	111.703	1.3474	91.4129	13.0991
63962	119.502	3.68661	85.1924	16.6381	119.502	3.68661	85.1924	16.6381	124.767	1.72414	90.8878	16.6381
63963	124.593	2.72442	89.313	27.5143	124.593	2.72442	89.313	27.5143	126.432	1.50673	90.9533	27.5143
63984	124.253	2.43229	92.0181	18.635	124.253	2.43229	92.0181	18.635	123.549	1.71567	91.281	18.635
69622	126.439	2.62879	93.0384	16.8011	126.439	2.62879	93.0384	16.8011	124.97	1.89401	91.4236	16.8011
69640	127.147	2.11737	87.8102	37.1671	127.147	2.11737	87.8102	37.1671	129.498	1.77495	90.1491	37.1671
69649	125.729	1.55892	52.478	50.2724	125.729	1.55892	52.478	50.2724	125.729	1.55892	52.478	50.2724
69655	123.079	1.63074	90.7096	24.565	123.079	1.63074	90.7096	24.565	123.445	1.25167	91.0693	24.565
69657	119.386	2.59866	72.7822	30.7684	119.386	2.59866	72.7822	30.7684	119.588	2.59969	72.9662	30.7684
69679	125.005	2.53964	93.6391	19.0714	125.005	2.53964	93.6391	19.0714	122.948	1.06033	91.4511	19.0714
69694	124.696	2.38916	67.8004	37.0232	124.696	2.38916	67.8004	37.0232	124.957	2.38879	68.0343	37.0232
95208	120.792	3.5376	85.7926	24.0243	120.792	3.5376	85.7926	24.0243	126.417	1.99303	90.6886	24.0243
95235	124.303	1.7425	90.5932	29.9987	124.303	1.7425	90.5932	29.9987	124.755	1.16299	91.0643	29.9987
95246	127.605	1.76837	90.6521	33.6547	127.605	1.76837	90.6521	33.6547	128.019	1.4328	91.0671	33.6547
95271	124.804	1.82219	88.542	13.7833	124.804	1.82219	88.542	13.7833	126.704	1.54565	90.3609	13.7833
95275	125.064	1.70273	90.1907	32.2827	125.064	1.70273	90.1907	32.2827	125.776	1.46011	90.9035	32.2827
64407	124.698	2.0644	75.8788	22.9374	124.698	2.0644	75.8788	22.9374	124.959	2.06425	76.1467	22.9374
64408	126.388	1.67245	85.8714	31.5361	126.388	1.67245	85.8714	31.5361	127.418	1.2376	86.9081	31.5361
64417	127.27	1.52944	93.2633	32.0355	127.27	1.52944	93.2633	32.0355	125.846	1.2484	91.7999	32.0355
64424	125.858	2.2738	92.6989	29.2107	125.858	2.2738	92.6989	29.2107	124.649	1.86379	91.4785	29.2107
64425	130.281	2.43194	88.2468	19.111	130.281	2.43194	88.2468	19.111	132.541	1.96125	90.4671	19.111
64431	120.725	2.59137	94.9037	22.1024	120.725	2.59137	94.9037	22.1024	117.356	1.36816	91.6614	22.1024
64434	126.902	2.40645	91.8146	23.0909	126.902	2.40645	91.8146	23.0909	126.419	2.05991	91.3161	23.0909
64454	122.204	2.66342	91.6671	21.2563	122.204	2.66342	91.6671	21.2563	121.757	1.83589	91.2499	21.2563
64461	127.352	3.94295	92.3789	24.3147	127.352	3.94295	92.3789	24.3147	126.078	1.38817	91.2621	24.3147
64464	120.323	2.35259	81.1787	25.3929	120.323	2.35259	81.1787	25.3929	120.824	2.35031	81.6041	25.3929
64469	124.591	2.76229	76.4857	47.5002	124.591	2.76229	76.4857	47.5002	125.529	2.75924	77.4413	47.5002
64489	124.153	2.10633	89.4568	33.5308	124.153	2.10633	89.4568	33.5308	125.383	1.8855	90.664	33.5308
85611	126.1	1.62256	89.1689	26.7825	126.1	1.62256	89.1689	26.7825	127.507	1.23083	90.5113	26.7825
85612	123.237	1.9876	77.3073	37.8198	123.237	1.9876	77.3073	37.8198	123.554	1.98754	77.6196	37.8198
85616	109.107	2.2391	60.5715	25.617	109.107	2.2391	60.5715	25.617	109.289	2.23779	60.7245	25.617
85621	124.629	2.2073	89.3269	29.0698	124.629	2.2073	89.3269	29.0698	126.201	1.68032	90.8713	29.0698
85622	120.991	3.64618	86.0516	28.1184	120.991	3.64618	86.0516	28.1184	125.874	1.79016	90.8666	28.1184
85625	126.929	1.74542	66.6902	39.9702	126.929	1.74542	66.6902	39.9702	127.07	1.74512	66.8127	39.9702
85650	122.166	1.45455	79.3885	30.4212	122.166	1.45455	79.3885	30.4212	122.396	1.45371	79.595	30.4212
86503	123.601	2.06556	91.5183	24.1558	123.601	2.06556	91.5183	24.1558	123.33	1.71841	91.2554	24.1558
86513	123.306	1.89298	58.3442	40.1146	123.306	1.89298	58.3442	40.1146	123.4	1.89313	58.4263	40.1146
86544	146.725	4.51434	70.8046	43.5469	146.725	4.51434	70.8046	43.5469	146.887	4.5156	70.9575	43.5469
86545	119.539	2.20448	60.5126	44.0607	119.539	2.20448	60.5126	44.0607	119.777	2.20262	60.7426	44.0607
86558	128.971	3.84464	92.4132	34.2991	128.971	3.84464	92.4132	34.2991	127.82	1.86878	91.2489	34.2991
86559	126.085	2.69446	89.5026	35.3642	126.085	2.69446	89.5026	35.3642	127.646	1.44801	90.9854	35.3642
86560	122.339	3.04181	85.3057	26.0962	122.339	3.04181	85.3057	26.0962	127.68	2.13701	90.4377	26.0962
86598	121.536	1.94783	74.1918	38.6619	121.536	1.94783	74.1918	38.6619	121.843	1.94696	74.4892	38.6619
32710	124.438	1.90461	87.4391	35.2235	124.438	1.90461	87.4391	35.2235	125.796	1.65483	88.7885	35.2235
32716	123.864	1.50021	87.4198	14.2827	123.864	1.50021	87.4198	14.2827	124.836	1.2546	88.3995	14.2827
32728	126.844	2.08553	76.7522	43.1664	126.844	2.08553	76.7522	43.1664	127.319	2.0852	77.2214	43.1664
32729	123.756	1.5234	87.5295	14.343	123.756	1.5234	87.5295	14.343	124.963	1.19942	88.8007	14.343
32732	120.909	1.25921	77.8868	12.3685	120.909	1.25921	77.8868	12.3685	121.052	1.25902	78.0198	12.3685
32733	126.336	1.5901	94.5554	23.3879	126.336	1.5901	94.5554	23.3879	124.454	1.26396	92.5515	23.3879
32736	124.838	1.76529	59.3351	29.3104	124.838	1.76529	59.3351	29.3104	124.938	1.76492	59.4147	29.3104
32742	125.953	2.16621	91.8204	24.2152	125.953	2.16621	91.8204	24.2152	125.436	1.7437	91.3173	24.2152
32760	124.126	2.7953	90.2709	24.6202	124.126	2.7953	90.2709	24.6202	124.977	2.13278	91.0455	24.6202
32772	115.755	1.95962	85.4827	16.2725	115.755	1.95962	85.4827	16.2725	117.371	1.271	87.0944	16.2725
32789	115.804	2.07832	71.0482	27.0765	115.804	2.07832	71.0482	27.0765	115.913	2.07846	71.1489	27.0765
34207	125.736	1.38028	77.2731	45.1612	125.736	1.38028	77.2731	45.1612	125.912	1.38025	77.447	45.1612
34231	124.317	3.20223	92.0012	22.8247	124.317	3.20223	92.0012	22.8247	123.574	1.90878	91.2446	22.8247
34238	121.746	1.58753	76.4322	27.5663	121.746	1.58753	76.4322	27.5663	121.985	1.58724	76.6536	27.5663
34247	119.06	2.04342	88.1391	25.1343	119.06	2.04342	88.1391	25.1343	121.354	1.00681	90.7379	25.1343
34249	128.051	2.45712	94.4297	29.8033	128.051	2.45712	94.4297	29.8033	125.261	1.8693	91.755	29.8033
34253	122.99	3.59826	89.0936	27.6481	122.99	3.59826	89.0936	27.6481	124.771	3.21145	90.8159	27.6481
34273	123.582	2.01685	91.47	13.2117	123.582	2.01685	91.47	13.2117	123.341	1.49397	91.2377	13.2117
